,TS_OX1_RS,TS_OX1_SM,TS_OX1_SCM,TS_OX1_IM
1715,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1716,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1717,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1718,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1719,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1720,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1721,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1722,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1723,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1724,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1725,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1726,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1727,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1728,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1729,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1730,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1731,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1732,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1733,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1734,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1735,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1736,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1737,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1738,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1739,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1740,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1741,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1742,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1743,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1744,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1745,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1746,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1747,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1748,-22879.29863816337,-15473.53527860032,-14937.507415020415,-16256.193713367828
1749,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367828
1750,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367828
1751,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367828
1752,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367828
1753,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367828
1754,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367828
1755,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367828
1756,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367828
1757,-22933.673619311325,-15473.53527860032,-14937.507415020415,-16256.193713367828
1758,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367828
1759,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367831
1760,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367828
1761,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367831
1762,-22963.789006270206,-15473.53527860032,-14937.507415020415,-16256.193713367831
1763,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367831
1764,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16256.193713367831
1765,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16263.580974514598
1766,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16263.580974514598
1767,-22895.660877868417,-15473.53527860032,-14937.507415020415,-16263.580974514598
1768,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16263.580974514598
1769,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16263.580974514598
1770,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16263.5809745146
1771,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16263.5809745146
1772,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16263.5809745146
1773,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16263.5809745146
1774,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16263.5809745146
1775,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1776,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1777,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1778,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1779,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1780,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1781,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1782,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1783,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1784,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1785,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1786,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1787,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1788,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1789,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1790,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1791,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1792,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1793,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1794,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1795,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1796,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1797,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1798,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1799,-23094.582239386167,-15473.53527860032,-14937.507415020415,-16256.193713367828
1800,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1801,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1802,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1803,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1804,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1805,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1806,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1807,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1808,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1809,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1810,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1811,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1812,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1813,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1814,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1815,-23094.596350197142,-15473.53527860032,-14937.507415020415,-16256.193713367828
1816,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1817,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1818,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1819,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1820,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1821,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1822,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1823,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1824,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1825,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1826,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1827,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1828,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1829,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1830,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1831,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1832,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1833,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1834,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1835,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1836,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1837,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1838,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1839,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1840,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1841,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1842,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1843,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1844,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1845,-23138.701495713398,-15473.53527860032,-14937.507415020415,-16256.193713367828
1846,-23138.71251753716,-15473.53527860032,-14937.507415020415,-16256.193713367828
1847,-23138.71251753716,-15473.53527860032,-14937.507415020415,-16256.193713367828
1848,-23138.71251753716,-15473.53527860032,-14937.507415020415,-16256.193713367828
1849,-23138.71251753716,-15473.53527860032,-14937.507415020415,-16256.193713367828
1850,-23138.71251753716,-15473.53527860032,-14937.507415020415,-16256.193713367828
1851,-23138.71251753716,-15473.53527860032,-14937.507415020415,-16256.193713367828
1852,-23138.71251753716,-15473.53527860032,-14937.507415020415,-16256.193713367828
1853,-23138.71251753716,-15473.53527860032,-14937.507415020415,-16256.193713367828
1854,-23138.71251753716,-15473.53527860032,-14937.507415020415,-16256.193713367828
1855,-23138.71251753716,-15473.53527860032,-14937.507415020415,-16256.193713367828
1856,-23138.71251753716,-15473.53527860032,-14937.507415020415,-16256.193713367828
1857,-23138.71251753716,-15473.53527860032,-14937.507415020415,-16256.193713367828
1858,-23138.71251753716,-15473.53527860032,-14937.507415020415,-16256.193713367828
1859,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1860,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1861,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1862,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1863,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1864,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1865,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1866,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1867,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1868,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1869,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1870,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1871,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1872,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1873,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1874,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1875,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1876,-23138.71251753716,-15473.53527860032,-14938.433532394902,-16256.193713367828
1877,-23138.71251753716,-15473.53527860032,-14938.433532394905,-16256.193713367828
1878,-23138.71251753716,-15473.53527860032,-14938.433532394905,-16256.193713367828
1879,-23138.71251753716,-15560.292808406197,-14938.433532394902,-16256.193713367828
1880,-23138.71251753716,-15560.292808406197,-14938.433532394905,-16256.193713367828
1881,-23138.71251753716,-15560.292808406197,-14938.433532394905,-16256.193713367828
1882,-23138.71251753716,-15560.292808406197,-14938.433532394905,-16256.193713367828
1883,-23138.71251753716,-15560.292808406197,-14938.433532394905,-16256.193713367828
1884,-23138.71251753716,-15560.292808406197,-14938.433532394905,-16256.193713367828
1885,-23138.71251753716,-15560.292808406197,-14938.433532394905,-16256.193713367828
1886,-23138.71251753716,-15560.292808406197,-14938.433532394905,-16256.193713367828
1887,-23138.71251753716,-15560.292808406197,-14938.433532394905,-16256.193713367828
1888,-23138.71251753716,-15560.292808406197,-14938.433532394905,-16256.193713367828
1889,-23138.71251753716,-15560.292808406197,-14938.433532394905,-16256.193713367828
